148239.5,1,0.2,149211,1
138135,0.666666667,0.466666667,210478,1
226863,1,0.2,228424,1
210482,1,0.2,212674,1
233415,1,0.2,237036,1
217035,1,0.2,218946,1
212939,1,0.2,217050,1
190827,1,0.2,196287,1
224406,1,0.2,227307,1
221949,1,0.2,224270,1
204749,1,0.2,205794,1
218673,1,0.2,221912,1
231777,1,0.2,235528,1
185913,1,0.2,186890,1
208845,1,0.2,209476,1
225224,1,0.2,227027,1
229890,1,0.2,235045,1
205817,1,0.2,206795,1
207207,1,0.2,209505,1
207207,1,0.2,210189,1
233415,1,0.2,237832,1
217854,1,0.2,219633,1
230139,1,0.2,233195,1
217034,1,0.2,220007,1
214578,1,0.2,216921,1
166528,0.666666667,0.466666667,255784,1
200655,1,0.2,203646,1
292383,1,0.2,305362,1
205569,1,0.2,206943,1
233415,1,0.2,237376,1
227682,1,0.2,234699,1
190007,1,0.2,191172,1
226871.5,1,0.2,231617,1
218663.5,1,0.2,220157,1
219492,1,0.2,222178,1
214578,1,0.2,216631,1
210992,1,0.2,214009,1
245191,1,0.2,250311,1
239148,1,0.2,243425,1
213759,1,0.2,214884,1
218372.5,1,0.2,222054,1
225054.5,1,0.2,228412,1
211771,1,0.2,217336,1
204750,1,0.2,205120,1
212940,1,0.2,214106,1
218673,1,0.2,222179,1
201474,1,0.2,202357,1
150693,0.666666667,0.466666667,231102,1
228500,1,0.2,233622,1
216216,1,0.2,217749,1
212940,1,0.2,214800,1
202292,1,0.2,203072,1
228501,1,0.2,232439,1
221130,1,0.2,226178,1
217854,1,0.2,222679,1
212121,1,0.2,213110,1
198198,1,0.2,200289,1
212939,1,0.2,214606,1
63299,1,0.2,64260,1
183455.5,1,0.2,186659,1
212940,1,0.2,214071,1
197379,1,0.2,198551,1
215397,1,0.2,216442,1
208026,1,0.2,208398,1
222767,1,0.2,228137,1
235053,1,0.2,238276,1
222768,1,0.2,224289,1
204749,1,0.2,208819,1
239148,1,0.2,243063,1
234234,1,0.2,238955,1
222768,1,0.2,224398,1
229320,1,0.2,232756,1
228501,1,0.2,232498,1
214577,1,0.2,216366,1
230139,1,0.2,235495,1
221949,1,0.2,224483,1
219491,1,0.2,222641,1
261261,1,0.2,269076,1
156154,0.666666667,0.466666667,236599,1
233415,1,0.2,239443,1
267813,1,0.2,279628,1
206371.5,1,0.2,210817,1
234249.5,1,0.2,239331,1
215397,1,0.2,216257,1
212120,1,0.2,212590,1
227682,1,0.2,231669,1
226044,1,0.2,229113,1
214578,1,0.2,219771,1
217035,1,0.2,225024,1
210482,1,0.2,211196,1
225588,1,0.2,227402,1
228956,1,0.2,234072,1
152333,0.666666667,0.466666667,233400,1
218673,1,0.2,221239,1
223586,1,0.2,228484,1
244881,1,0.2,248286,1
237510,1,0.2,242124,1
238329,1,0.2,243698,1
260442,1,0.2,267288,1
219929.5,1,0.2,221464,1
187930.5,1,0.2,188939,1
221949,1,0.2,222708,1
208845,1,0.2,209613,1
233415,1,0.2,237023,1
212431,1,0.2,213718,1
220000,1,0.2,222123,1
194103,1,0.2,196346,1
229319,1,0.2,231011,1
209093.5,1,0.2,210915,1
207776.5,1,0.2,208761,1
270270,1,0.2,279568,1
208026,1,0.2,209125,1
224406,1,0.2,226044,1
189189,1,0.2,189781,1
227681,1,0.2,232175,1
204750,1,0.2,206112,1
217034,1,0.2,218126,1
234234,1,0.2,237003,1
210483,1,0.2,213511,1
221129,1,0.2,224018,1
208845,1,0.2,209555,1
221130,1,0.2,223428,1
224406,1,0.2,228031,1
233415,1,0.2,238401,1
217034,1,0.2,221808,1
206387,1,0.2,207247,1
232596,1,0.2,238631,1
222768,1,0.2,225776,1
204929.5,1,0.2,210276,1
222587.5,1,0.2,224064,1
189189,1,0.2,192051,1
221130,1,0.2,232395,1
223587,1,0.2,230090,1
231121.5,1,0.2,235886,1
217688.5,1,0.2,220371,1
221949,1,0.2,224016,1
205569,1,0.2,207501,1
214578,1,0.2,215375,1
226863,1,0.2,230410,1
243242,1,0.2,247119,1
236178.5,1,0.2,238732,1
239660.5,1,0.2,245308,1
187550,1,0.2,189198,1
222768,1,0.2,227352,1
220310,1,0.2,221980,1
230958,1,0.2,236433,1
207407.5,1,0.2,208684,1
225843.5,1,0.2,228881,1
194922,1,0.2,196734,1
219492,1,0.2,221390,1
227681,1,0.2,229699,1
232595,1,0.2,236025,1
233415,1,0.2,239230,1
221949,1,0.2,223048,1
262899,1,0.2,273922,1
228477.5,1,0.2,229587,1
208867.5,1,0.2,209511,1
215397,1,0.2,216573,1
237510,1,0.2,240846,1
199836,1,0.2,200973,1
248975,1,0.2,257774,1
215788,1,0.2,217200,1
237937,1,0.2,243182,1
212940,1,0.2,213774,1
229320,1,0.2,230595,1
199017,1,0.2,202725,1
252251,1,0.2,258321,1
251433,1,0.2,256420,1
221949,1,0.2,222968,1
229320,1,0.2,233572,1
218673,1,0.2,219360,1
228499,1,0.2,230373,1
214578,1,0.2,219243,1
248976,1,0.2,254477,1
246169.5,1,0.2,251158,1
211651.5,1,0.2,212128,1
230138,1,0.2,232385,1
247338,1,0.2,253855,1
199017,1,0.2,201578,1
219492,1,0.2,222192,1
226863,1,0.2,230843,1
247336,1,0.2,252828,1
48070,1,0.2,48713,1
191072,1,0.2,193858,1
221969.5,1,0.2,225799,1
247050,1,0.2,255082,1
214845.5,1,0.2,217849,1
226044,1,0.2,230192,1
206387,1,0.2,206610,1
246519,1,0.2,256331,1
232595,1,0.2,236433,1
207207,1,0.2,207687,1
187551,1,0.2,192034,1
236691,1,0.2,240247,1
223586,1,0.2,227186,1
216216,1,0.2,218757,1
233415,1,0.2,237209,1
244881,1,0.2,249588,1
236691,1,0.2,242664,1
193283,1,0.2,196374,1
211301,1,0.2,212726,1
217854,1,0.2,219759,1
234234,1,0.2,237980,1
221130,1,0.2,222064,1
264537,1,0.2,272496,1
212121,1,0.2,211907,1
230957,1,0.2,233761,1
217562,1,0.2,219280,1
255820,1,0.2,264739,1
232520,1,0.2,235291,1
208920,1,0.2,209456,1
197379,1,0.2,199674,1
219491,1,0.2,222714,1
257985,1,0.2,261595,1
231777,1,0.2,235388,1
212121,1,0.2,214337,1
225225,1,0.2,230004,1
215001,1,0.2,220691,1
223982,1,0.2,228010,1
257749.5,1,0.2,265709,1
267228.5,1,0.2,278213,1
240786,1,0.2,244698,1
222768,1,0.2,225600,1
208026,1,0.2,208453,1
188369,1,0.2,189207,1
241605,1,0.2,248747,1
233415,1,0.2,237095,1
217854,1,0.2,220673,1
215397,1,0.2,218935,1
262898,1,0.2,269713,1
204749,1,0.2,208484,1
244881,1,0.2,251205,1
244881,1,0.2,249861,1
239148,1,0.2,243933,1
226044,1,0.2,227230,1
254879.5,1,0.2,261261,1
157677.3333,0.666666667,0.466666667,240793,1
217034,1,0.2,220201,1
219492,1,0.2,221861,1
233414,1,0.2,236240,1
230023.5,1,0.2,233006,1
149680,0.666666667,0.466666667,228077,1
235872,1,0.2,241229,1
194102,1,0.2,196863,1
234234,1,0.2,238903,1
235053,1,0.2,237844,1
246519,1,0.2,250931,1
222768,1,0.2,223923,1
239966,1,0.2,244434,1
190007,1,0.2,190428,1
217854,1,0.2,219128,1
239148,1,0.2,242968,1
286650,1,0.2,297790,1
225225,1,0.2,228909,1
226863,1,0.2,230203,1
201473,1,0.2,203789,1
178539.3333,0.666666667,0.466666667,278086,1
217035,1,0.2,218404,1
204654.5,1,0.2,208818,1
4094.5,1,0.2,4098,1
257165,1,0.2,263160,1
191550.5,1,0.2,192415,1
267089.5,1,0.2,276505,1
214578,1,0.2,215542,1
234989.5,1,0.2,241476,1
225288.5,1,0.2,227851,1
229320,1,0.2,232666,1
236691,1,0.2,242696,1
128309.6667,0.666666667,0.466666667,194008,1
231754,1,0.2,240615,1
210504,1,0.2,211063,1
208026,1,0.2,211788,1
220311,1,0.2,225705,1
206388,1,0.2,208202,1
224066,1,0.2,226666,1
207547,1,0.2,210205,1
236691,1,0.2,239083,1
171441.3333,0.666666667,0.466666667,261792,1
242701.5,1,0.2,248332,1
263438.5,1,0.2,274585,1
216216,1,0.2,216974,1
242424,1,0.2,244901,1
200655,1,0.2,201305,1
208026,1,0.2,208478,1
198198,1,0.2,198266,1
292383,1,0.2,305141,1
209663,1,0.2,213151,1
220310,1,0.2,221546,1
212121,1,0.2,212749,1
219492,1,0.2,222129,1
212121,1,0.2,213402,1
217854,1,0.2,219515,1
251433,1,0.2,258072,1
205569,1,0.2,206780,1
260441,1,0.2,264937,1
234234,1,0.2,238206,1
213758,1,0.2,214601,1
238329,1,0.2,244118,1
233415,1,0.2,236233,1
288859.5,1,0.2,300040,1
195169.5,1,0.2,196190,1
214578,1,0.2,216953,1
217853,1,0.2,221500,1
153970.6667,0.666666667,0.466666667,235769,1
222768,1,0.2,225915,1
248156,1,0.2,254242,1
199017,1,0.2,202416,1
223038,1,0.2,227560,1
212670,1,0.2,216023,1
199016,1,0.2,202750,1
217854,1,0.2,220796,1
216216,1,0.2,218755,1
188688.5,1,0.2,190701,1
251114.5,1,0.2,257061,1
228500,1,0.2,233022,1
237510,1,0.2,241252,1
211302,1,0.2,211937,1
280980,1,0.2,288803,1
219428,1,0.2,222418,1
217854,1,0.2,223696,1
216216,1,0.2,220179,1
216216,1,0.2,219445,1
226044,1,0.2,228407,1
147416.6667,0.666666667,0.466666667,223714,1
191646,1,0.2,192444,1
234233,1,0.2,244836,1
253071,1,0.2,257609,1
221129,1,0.2,223772,1
217035,1,0.2,218020,1
218899,1,0.2,220841,1
5,0.5,0.7,2,0
4,0.333333333,1.133333333,5,0
4,1,0.2,4,0
3.666666667,1,0.2,7,0
4,0.9,0.3,5,0
5,0.9,0.1,5,0
4,1,0.2,5,0
5,1,0.2,5,0
6,1,0.2,5,0
4,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
6,1,0.2,6,0
4,1,0.2,4,0
6,1,0.2,6,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,4,0
6,1,0.2,6,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,8,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,6,0
5,1,0.2,7,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,10,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
3.666666667,0.666666667,0.466666667,5,0
4,1,0.2,4,0
6,1,0.2,8,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,4,0
6,1,0.2,6,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,6,0
6,1,0.2,6,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,9,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,8,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,9,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,9,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
6,1,0.2,8,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,8,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
6,1,0.2,6,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,6,0
5,1,0.2,7,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
6,1,0.2,8,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,9,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,6,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
6,1,0.2,6,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
6,1,0.2,6,0
5,1,0.2,7,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,7,0
4,1,0.2,4,0
6,1,0.2,6,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,6,0
5,1,0.2,7,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
3.666666667,0.666666667,0.466666667,6,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,9,0
4,1,0.2,4,0
6,1,0.2,6,0
5,1,0.2,5,0
4,1,0.2,4,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,4,0
6,1,0.2,8,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
4,1,0.2,6,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,5,0
5,1,0.2,7,0
5,1,0.2,5,0
5,1,0.2,5,0
1.949571814,0.170642399,33536.76587,207998,1
1.922579556,0.156832953,35540.96863,221315,1
1.926397901,0.160650918,31561.56787,195631,1
1.924192957,0.157088761,36020.36858,227329,1
1.936831913,0.161050564,36353.76779,228657,1
1.948601893,0.162177073,35526.56756,222637,1
1.937360443,0.163699302,33857.16726,208730,1
1,0,12648.2,63245,1
1.926059787,0.159106007,35525.96818,221618,1
1,0,45259.8,226307,1
1.964626618,0.176654659,32979.56467,210340,1
1.960863271,0.171984146,31637.7656,211181,1
1.94113727,0.159732515,34813.16805,218790,1
1.946472366,0.161977,35148.1676,222395,1
1.927327521,0.15624305,35969.56875,228502,1
1.91864822,0.157737383,35922.96845,224065,1
1.926915779,0.164462567,34677.76711,213068,1
1.885212632,0.147024267,39321.3706,250831,1
1.930050519,0.15944826,35233.96811,221571,1
1.91882541,0.162598986,32024.76748,200307,1
1.934479533,0.159291346,35921.56814,226442,1
1.947549279,0.167390409,33989.96652,215256,1
1.926221716,0.162470471,35134.96751,219052,1
1.928930205,0.166394667,34681.36672,215156,1
1.908814692,0.16007789,35742.56798,221280,1
1.927144339,0.158272258,35857.16835,225175,1
1.926628952,0.164741694,34822.96705,218720,1
1.938719553,0.169358498,31292.16613,195885,1
1.900022199,0.161141018,36037.96777,224210,1
1.922820321,0.160704743,35553.36786,223237,1
1.918147979,0.1632694,35891.56735,222812,1
1.933292672,0.163165266,35414.36737,221431,1
1.930458835,0.159450709,34779.36811,218420,1
1.928482627,0.163703234,30887.56726,193167,1
1.945308619,0.164257494,33815.16715,212357,1
1.917349558,0.1560706,35535.16879,224120,1
1.920655237,0.166016909,34063.9668,211968,1
1.902058452,0.155328863,35133.16893,220711,1
1.92746663,0.162658873,35106.56747,220962,1
1.92349261,0.158318431,35899.76834,227471,1
1.892897584,0.155224819,36914.16896,233213,1
1.824517224,0.107448539,28273.97851,173641,1
2.088862607,0.196143048,34835.76077,229305,1
2.098119315,0.204218985,35837.95916,238344,1
2.106437272,0.204085104,35269.55918,230186,1
2.104001474,0.203680954,35816.75926,234142,1
2.122668517,0.210335155,34580.95793,230232,1
1.946078569,0.168778416,35499.76624,214235,1
1.920967194,0.155016398,36468.369,223444,1
1.905811771,0.153548903,32502.96929,197506,1
1.922715288,0.158077661,36713.56838,222953,1
1.936293501,0.158015787,35826.7684,221714,1
1.937055183,0.161689994,35351.56766,217330,1
1.933979114,0.162393065,35161.56752,213855,1
1.92294704,0.158268216,35653.36835,220044,1
1.932158551,0.16100161,35910.1678,220250,1
1.904078732,0.153970319,33206.36921,201939,1
1.942842453,0.164059131,36177.16719,223246,1
1.941985567,0.155466871,36583.96891,230885,1
1.91990853,0.158928562,36033.76821,220839,1
1.931335898,0.156312127,37020.76874,229708,1
1.932088528,0.158458195,34971.96831,215200,1
1.928717743,0.159419322,35930.36812,222441,1
1.892401139,0.152519008,33223.3695,202184,1
1.929060502,0.157441965,35314.56851,216131,1
1.921412845,0.15627385,36425.76875,222894,1
1.900634907,0.153954227,37296.76921,230861,1
1.916009019,0.15535513,37253.96893,233333,1
1.931976412,0.161507674,35678.7677,220026,1
1.946095407,0.166417009,37250.96672,248589,1
1.971703924,0.166850602,31170.36663,198162,1
1.971224268,0.170078322,34626.36598,220303,1
1.932625589,0.158444012,35568.36831,220214,1
1.906554171,0.160553379,34869.36789,214630,1
1.93901259,0.160898762,34518.56782,216811,1
1.912343308,0.157755388,33010.56845,203922,1
1.919006655,0.159266577,35733.76815,219100,1
1.903498146,0.158662119,32194.16827,196237,1
1.898214705,0.149709904,35781.17006,232128,1
2.123041162,0.21618245,33297.75676,232455,1
2.006691938,0.192711543,34399.56146,232603,1
2.035090288,0.204789991,34146.15904,230528,1
1.985791359,0.186777433,33993.36264,231706,1
2.090860167,0.207126172,33818.95857,233021,1
1.866477821,0.15387393,32124.96923,209136,1
1.915797071,0.165915527,36300.36682,240680,1
2.095500756,0.202504224,33974.5595,231911,1
2.0691673,0.201535133,34759.15969,235749,1
1.76955404,0.137593456,37263.37248,239805,1
1.843085482,0.143799372,36812.37124,240256,1
2.117022756,0.206215492,33072.15876,227717,1
2.090021002,0.207801049,31139.35844,214930,1
1.822004027,0.149997031,37051.37,241046,1
2.085711421,0.206193349,33913.75876,233508,1
1.930113491,0.1713343,35156.96573,231417,1
1.925307494,0.159291446,36016.96814,226675,1
1.932183624,0.162521585,35672.7675,225082,1
1.849251793,0.154516432,31261.3691,189954,1
2.103283149,0.21019826,33370.35796,232767,1
1.850557379,0.147278201,36868.97054,241961,1
1.760124375,0.119756658,36984.97605,237939,1
2.070169831,0.193801867,36294.76124,238970,1
2.112093703,0.213557089,34918.95729,223688,1
1.965535167,0.176026523,34626.56479,213580,1
1.950478385,0.169315576,35410.76614,217565,1
1.914595686,0.159972247,31707.96801,191359,1
1.92690975,0.168755405,36305.76625,221051,1
1.916352459,0.161451991,34159.96771,207718,1
1.932723614,0.165551235,35382.36689,217185,1
1.929115371,0.158742493,36033.16825,222675,1
1.931307434,0.161523888,36737.5677,226983,1
1.936506786,0.163540593,35880.96729,219200,1
1.921457515,0.15973723,32575.96805,198845,1
1.950781865,0.167854646,36336.16643,226703,1
1.91458345,0.157710241,35601.96846,218111,1
1.938379385,0.165324447,34569.56694,212358,1
1.938403255,0.160019859,37060.368,232939,1
1.912467735,0.162631552,35100.16747,212192,1
1.937431827,0.165171206,36488.16697,224962,1
1.930970022,0.159717314,35091.96806,215941,1
1.931887811,0.163916112,35447.36722,217068,1
1.915916703,0.158499698,32068.1683,196534,1
1.929553512,0.162249767,37514.96755,236106,1
1.939949143,0.164151593,36022.76717,222965,1
1.940317738,0.162172287,35236.56757,217374,1
1.935594923,0.168268936,35844.96635,221685,1
1.938352114,0.164208412,35851.96716,221298,1
1.919394211,0.160923739,36131.36782,219493,1
1.930363584,0.166092184,34929.96678,213571,1
1.917724125,0.161208851,32546.56776,201124,1
1.940474275,0.161800543,34798.36764,217033,1
1.895087386,0.161308566,36424.56774,238494,1
1.814181906,0.146809372,36550.77064,236471,1
1.828503282,0.147824575,36811.17044,241254,1
1.753436232,0.121250283,37162.77575,237323,1
2.044108396,0.200673896,32111.75987,214347,1
2.113424758,0.205399869,26163.55892,178870,1
2.103118651,0.205558209,34752.15889,233144,1
2.013655401,0.189319318,34477.16214,227206,1
2.097049122,0.209058782,33955.95819,233134,1
2.006524571,0.182953118,34699.56341,223337,1
1.931913801,0.15811024,31944.76838,200532,1
1.938633327,0.175718312,35625.16486,216591,1
1.95408614,0.169623673,35091.76608,218067,1
1.939027994,0.167940634,35872.16641,222888,1
1.92257513,0.1601921,35564.76796,217795,1
2.077735181,0.204143701,34326.75917,227190,1
2.087625106,0.212833007,34270.95743,231148,1
2.095671386,0.212041048,34398.95759,228028,1
2.012441125,0.195654529,31379.76087,211501,1
2.062119078,0.18997599,34652.762,235958,1
1.964935065,0.158490336,32801.9683,223472,1
2.117267351,0.209256192,31758.15815,214209,1
2.086662642,0.199557249,28819.76009,193729,1
2.124386922,0.205371267,32744.55893,223516,1
1.852056698,0.141689312,35401.37166,230045,1
2.030097372,0.201723656,30029.15966,196690,1
2.066767766,0.193533245,33234.56129,226377,1
2.078313905,0.201944013,33250.75961,228850,1
1.899880335,0.160306073,35599.36794,219585,1
1.926238612,0.167651288,29351.36647,180622,1
2.070641973,0.202463827,33671.15951,220915,1
2.086746327,0.200207279,32805.95996,221819,1
2.00151709,0.174374766,35330.76513,238268,1
2.0459226,0.206548794,31095.75869,204623,1
1.951781744,0.181937397,35077.96361,233277,1
2.014944414,0.189409572,34019.36212,222125,1
1.927161401,0.165957007,34852.36681,212084,1
1.927139429,0.168470804,33090.56631,200566,1
1.933861398,0.161848819,33707.96763,210025,1
1.938975778,0.166393767,35421.96672,220547,1
1.892493826,0.157557998,31259.56849,187232,1
1.94906032,0.170219712,36757.16596,229953,1
1.931927025,0.16558322,35288.56688,214780,1
1.938979367,0.170479056,35699.3659,218567,1
